Customer ID,Gender,Age,Senior Citizen,Partner,Dependents,Tenure,Subscription Type,Contract Type,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Device Protection,Tech Support,Online Security,Churn
CUST-1211,Male,31,0,Yes,No,29,Premium,Monthly,Yes,Electronic check,117.3,3401.7,2,25,194.9,Yes,No,Yes,No
CUST-1212,Female,32,0,Yes,No,16,Premium,Annual,No,Credit card,102.4,1638.4,4,13,80.5,Yes,Yes,No,No
CUST-1213,Female,60,0,No,Yes,4,Premium,Annual,No,Mailed check,85.85,343.4,3,13,74.6,No,No,No,Yes
CUST-1214,Female,50,0,No,No,7,Basic,Monthly,Yes,Bank transfer,66.75,467.25,0,22,143.0,No,Yes,Yes,No
CUST-1215,Female,70,1,No,No,38,Premium,Annual,Yes,Mailed check,88.76,3372.88,2,20,145.7,No,Yes,Yes,No
CUST-1216,Male,48,0,No,Yes,1,Premium,Annual,No,Bank transfer,84.15,84.15,7,5,25.2,No,No,No,Yes
CUST-1217,Female,52,0,Yes,No,71,Basic,Monthly,Yes,Mailed check,28.65,2034.15,1,20,153.7,Yes,No,Yes,No
CUST-1218,Female,34,0,Yes,No,30,Premium,Monthly,Yes,Mailed check,75.01,2250.3,0,30,158.2,Yes,No,No,No
CUST-1219,Male,45,0,No,No,2,Basic,Monthly,Yes,Credit card,47.3,94.6,5,8,52.3,Yes,Yes,Yes,Yes
CUST-1220,Male,36,0,Yes,No,9,Basic,Monthly,Yes,Electronic check,18.0,162.0,3,15,103.1,No,Yes,No,Yes
CUST-1221,Male,63,0,Yes,No,30,Basic,Annual,No,Bank transfer,26.22,786.6,0,16,121.8,No,Yes,No,Yes
CUST-1222,Female,71,1,No,No,2,Basic,Monthly,No,Electronic check,44.08,88.16,6,10,65.1,No,No,Yes,Yes
CUST-1223,Male,79,0,Yes,Yes,50,Basic,Annual,Yes,Electronic check,62.45,3122.5,0,20,155.2,No,No,No,No
CUST-1224,Male,40,0,No,No,72,Basic,Annual,Yes,Credit card,53.95,3884.4,3,30,205.6,No,No,No,No
CUST-1225,Male,49,0,No,Yes,72,Premium,Monthly,No,Mailed check,113.48,8170.56,1,27,193.6,No,No,No,No
CUST-1226,Female,57,0,No,No,44,Basic,Monthly,Yes,Bank transfer,42.91,1888.04,0,20,142.3,Yes,No,No,No
CUST-1227,Male,30,0,No,No,64,Basic,Annual,No,Bank transfer,75.62,4839.68,1,27,173.0,Yes,No,No,No
CUST-1228,Female,76,0,No,Yes,31,Basic,Annual,Yes,Bank transfer,20.02,620.62,0,21,158.9,No,No,No,No
CUST-1229,Female,37,0,No,No,21,Premium,Annual,Yes,Electronic check,83.56,1754.76,1,14,74.8,No,Yes,No,No
CUST-1230,Male,52,0,Yes,No,41,Basic,Monthly,Yes,Bank transfer,57.19,2344.79,0,25,121.2,Yes,No,No,No
CUST-1231,Male,22,0,Yes,Yes,9,Premium,Monthly,No,Bank transfer,97.19,874.71,6,9,42.0,Yes,No,No,Yes
CUST-1232,Female,26,0,Yes,Yes,4,Premium,Annual,No,Electronic check,81.98,327.92,6,5,30.5,Yes,No,Yes,No
CUST-1233,Male,46,0,No,No,48,Basic,Annual,Yes,Electronic check,49.21,2362.08,0,16,123.1,No,No,No,No
CUST-1234,Male,23,0,No,Yes,72,Basic,Monthly,Yes,Electronic check,35.71,2571.12,0,28,176.5,Yes,Yes,Yes,No
CUST-1235,Female,42,0,No,No,29,Basic,Annual,Yes,Electronic check,37.99,1101.71,0,19,142.6,Yes,No,Yes,No
CUST-1236,Female,48,0,Yes,No,22,Basic,Monthly,Yes,Bank transfer,73.26,1611.72,1,20,91.5,Yes,No,Yes,No
CUST-1237,Male,39,0,Yes,No,26,Basic,Monthly,No,Bank transfer,60.08,1562.08,3,8,55.1,No,Yes,No,Yes
CUST-1238,Female,19,0,No,Yes,22,Basic,Monthly,Yes,Mailed check,54.36,1195.92,3,16,126.9,Yes,No,No,Yes
CUST-1239,Male,62,0,No,No,20,Premium,Annual,Yes,Electronic check,103.35,2067.0,2,16,98.9,No,No,No,Yes
CUST-1240,Male,22,0,No,Yes,72,Basic,Monthly,Yes,Electronic check,28.13,2025.36,0,30,215.5,No,No,No,No
CUST-1241,Male,77,1,No,No,22,Basic,Monthly,Yes,Mailed check,30.51,671.22,1,17,103.8,Yes,No,Yes,No
CUST-1242,Female,44,0,No,No,3,Premium,Annual,No,Credit card,104.12,312.36,3,10,74.7,No,No,Yes,No
CUST-1243,Male,42,0,Yes,No,48,Basic,Annual,No,Bank transfer,59.15,2839.2,0,12,76.3,No,No,Yes,No
CUST-1244,Male,25,0,No,No,17,Basic,Monthly,Yes,Credit card,59.62,1013.54,3,17,81.4,Yes,No,No,Yes
CUST-1245,Male,72,1,No,No,41,Premium,Monthly,Yes,Mailed check,87.91,3604.31,1,22,108.5,Yes,No,Yes,No
CUST-1246,Female,18,0,No,No,29,Basic,Monthly,No,Electronic check,31.69,919.01,1,23,124.8,No,No,No,No
CUST-1247,Female,37,0,No,Yes,42,Basic,Monthly,No,Electronic check,51.33,,1,22,173.3,No,No,No,No
CUST-1248,Female,61,0,Yes,No,3,Basic,Monthly,No,Credit card,23.22,69.66,3,10,65.0,Yes,No,Yes,No
CUST-1249,Female,40,0,No,Yes,2,Premium,Monthly,Yes,Mailed check,87.9,175.8,3,18,106.8,No,Yes,No,No
CUST-1250,Female,49,0,No,No,16,Basic,Monthly,Yes,Credit card,61.96,991.36,0,17,93.0,Yes,No,Yes,No
CUST-1251,Male,28,0,No,No,39,Basic,Annual,Yes,Bank transfer,36.44,1421.16,0,22,165.4,Yes,No,Yes,No
CUST-1252,Female,56,0,Yes,No,9,Premium,Annual,Yes,Credit card,105.8,952.2,12,5,26.1,No,Yes,No,Yes
CUST-1253,Female,64,0,No,No,19,Basic,Monthly,Yes,Electronic check,18.0,342.0,0,21,123.6,Yes,No,No,No
CUST-1254,Female,71,0,Yes,Yes,72,Basic,Monthly,No,Bank transfer,41.73,3004.56,0,28,127.3,Yes,No,No,No
CUST-1255,Male,41,0,No,No,8,Premium,Monthly,No,Bank transfer,78.0,624.0,3,15,82.8,No,No,No,No
CUST-1256,Female,28,0,No,Yes,62,Basic,Monthly,No,Mailed check,18.0,1116.0,0,25,187.7,No,No,No,No
CUST-1257,Female,46,0,No,Yes,58,Basic,Annual,Yes,Credit card,34.54,2003.32,0,30,128.7,Yes,No,No,No
CUST-1258,Male,71,1,No,Yes,72,Basic,Annual,Yes,Credit card,43.22,3111.84,0,30,124.9,No,No,No,No
CUST-1259,Female,43,0,No,No,72,Premium,Annual,No,Electronic check,89.6,6451.2,0,22,126.1,Yes,No,Yes,No
CUST-1260,Male,33,0,No,No,24,Premium,Annual,No,Mailed check,97.08,2329.92,3,13,86.8,No,No,No,No
CUST-1261,Male,52,0,No,No,38,Premium,Annual,No,Bank transfer,102.51,3895.38,0,30,124.4,No,Yes,No,No
CUST-1262,Male,37,0,No,Yes,32,Premium,Monthly,No,Bank transfer,100.45,3214.4,3,16,94.3,No,No,No,No
CUST-1263,Male,63,0,No,No,13,Premium,Annual,Yes,Mailed check,94.12,1223.56,2,15,62.3,Yes,No,No,Yes
CUST-1264,Male,20,0,Yes,No,11,Premium,Monthly,No,Credit card,99.82,1098.02,3,12,80.0,No,Yes,No,Yes
CUST-1265,Female,18,0,Yes,No,14,Basic,Annual,Yes,Bank transfer,23.24,325.36,2,14,95.6,Yes,Yes,No,No
CUST-1266,Male,75,0,Yes,Yes,9,Premium,Monthly,No,Mailed check,75.8,682.2,2,14,106.4,Yes,No,Yes,Yes
CUST-1267,Male,70,1,Yes,No,47,Premium,Monthly,No,Electronic check,78.35,3682.45,0,20,155.5,Yes,Yes,No,No
CUST-1268,Female,64,0,No,No,72,Premium,Monthly,No,Electronic check,95.17,6852.24,0,23,164.6,No,No,Yes,No
CUST-1269,Male,18,0,No,Yes,67,Basic,Monthly,Yes,Credit card,57.46,3849.82,1,24,145.6,No,No,No,No
CUST-1270,Female,34,0,Yes,No,9,Basic,Annual,No,Credit card,69.76,627.84,4,13,63.0,Yes,No,No,No
CUST-1271,Female,19,0,Yes,Yes,2,Premium,Annual,No,Bank transfer,101.18,202.36,2,8,54.0,No,No,No,No
CUST-1272,Female,46,0,Yes,No,47,Basic,Monthly,Yes,Credit card,20.48,962.56,2,25,197.7,No,Yes,Yes,No
CUST-1273,Male,37,0,Yes,Yes,17,Premium,Monthly,No,Electronic check,99.74,1695.58,9,8,59.8,Yes,No,No,Yes
CUST-1274,Male,23,0,No,Yes,58,Premium,Monthly,Yes,Electronic check,106.67,6186.86,1,27,171.7,Yes,Yes,Yes,No
CUST-1275,Male,25,0,Yes,No,50,Premium,Monthly,Yes,Credit card,87.11,4355.5,0,19,145.5,No,Yes,No,No
CUST-1276,Female,46,0,No,No,33,Basic,Monthly,No,Mailed check,40.24,1327.92,0,17,93.3,Yes,Yes,No,No
CUST-1277,Male,65,0,No,No,10,Basic,Monthly,No,Mailed check,58.63,586.3,5,15,94.4,No,No,No,Yes
CUST-1278,Male,68,1,No,No,4,Basic,Monthly,No,Credit card,42.69,170.76,1,17,101.7,No,No,No,Yes
CUST-1279,Male,50,0,Yes,No,10,Premium,Annual,Yes,Mailed check,96.49,964.9,2,12,72.8,No,No,No,Yes
CUST-1280,Female,20,0,Yes,No,24,Premium,Annual,Yes,Mailed check,89.47,2147.28,2,18,142.2,No,Yes,No,No
CUST-1281,Female,77,1,No,No,72,Basic,Monthly,Yes,Electronic check,61.61,4435.92,0,30,148.9,Yes,No,No,Yes
CUST-1282,Male,52,0,Yes,No,3,Premium,Annual,No,Credit card,72.3,216.9,1,10,41.8,Yes,No,No,No
CUST-1283,Male,22,0,Yes,No,8,Premium,Monthly,No,Credit card,91.01,728.08,2,18,72.6,No,No,No,No
CUST-1284,Male,44,0,No,No,33,Premium,Annual,Yes,Electronic check,87.76,2896.08,3,12,57.9,No,No,No,No
CUST-1285,Male,61,0,No,Yes,12,Basic,Annual,Yes,Credit card,36.35,436.2,3,16,100.3,No,No,No,No
CUST-1286,Female,29,0,Yes,No,65,Basic,Monthly,Yes,Bank transfer,27.61,1794.65,0,26,185.3,Yes,No,Yes,No
CUST-1287,Female,37,0,No,Yes,5,Basic,Monthly,No,Electronic check,64.81,324.05,1,14,69.8,Yes,No,Yes,No
CUST-1288,Female,62,0,Yes,No,72,Basic,Annual,Yes,Electronic check,39.58,2849.76,0,21,99.3,No,Yes,Yes,No
CUST-1289,Female,37,0,Yes,No,72,Premium,Monthly,Yes,Electronic check,84.16,6059.52,0,26,145.1,Yes,No,No,No
CUST-1290,Male,26,0,No,No,72,Basic,Monthly,Yes,Electronic check,56.9,4096.8,0,21,143.3,Yes,Yes,No,No
CUST-1291,Male,56,0,No,Yes,7,Premium,Annual,No,Bank transfer,94.89,664.23,4,12,58.5,No,Yes,No,No
CUST-1292,Male,21,0,Yes,No,14,Premium,Monthly,Yes,Mailed check,69.12,967.68,2,13,85.1,No,No,No,No
CUST-1293,Female,68,1,No,Yes,54,Basic,Monthly,No,Credit card,18.0,972.0,1,29,171.6,No,No,No,No
CUST-1294,Male,71,1,Yes,No,55,Premium,Annual,Yes,Electronic check,92.88,,1,15,67.1,Yes,No,No,No
CUST-1295,Female,36,0,No,No,41,Basic,Annual,Yes,Bank transfer,52.98,2172.18,0,18,102.9,No,Yes,Yes,No
CUST-1296,Female,55,0,Yes,Yes,20,Premium,Annual,Yes,Electronic check,93.6,1872.0,2,14,72.0,Yes,No,Yes,No
CUST-1297,Male,44,0,No,No,13,Basic,Monthly,Yes,Electronic check,23.56,306.28,1,18,112.3,Yes,No,No,No
CUST-1298,Male,62,0,Yes,Yes,72,Premium,Monthly,Yes,Credit card,108.96,7845.12,1,26,175.4,No,No,Yes,No
CUST-1299,Male,60,0,Yes,No,5,Premium,Annual,Yes,Mailed check,83.08,415.4,2,16,124.8,No,No,Yes,No
CUST-1300,Female,30,0,No,No,2,Premium,Annual,Yes,Credit card,125.0,250.0,6,12,79.7,Yes,No,Yes,Yes
CUST-1301,Male,30,0,Yes,Yes,1,Premium,Annual,No,Credit card,92.54,92.54,6,3,13.2,Yes,No,No,Yes
CUST-1302,Female,77,0,Yes,Yes,49,Basic,Annual,Yes,Credit card,52.42,2568.58,0,26,166.0,Yes,Yes,No,No
CUST-1303,Male,74,1,Yes,No,2,Basic,Annual,No,Electronic check,61.75,123.5,2,23,161.5,Yes,No,No,No
CUST-1304,Female,39,0,Yes,No,26,Basic,Annual,Yes,Credit card,49.05,1275.3,0,15,87.3,Yes,Yes,No,No
CUST-1305,Female,45,0,Yes,Yes,16,Basic,Monthly,No,Electronic check,44.09,705.44,2,16,102.4,No,Yes,No,Yes
CUST-1306,Male,69,1,No,Yes,6,Premium,Monthly,No,Credit card,105.97,635.82,2,13,73.3,No,No,No,Yes
CUST-1307,Female,64,0,Yes,No,45,Basic,Monthly,No,Bank transfer,40.47,1821.15,2,27,123.6,Yes,No,No,No
CUST-1308,Female,70,1,Yes,Yes,2,Premium,Monthly,Yes,Electronic check,97.96,195.92,8,7,34.7,Yes,No,No,Yes
CUST-1309,Male,62,0,Yes,No,13,Premium,Monthly,Yes,Bank transfer,92.19,1198.47,7,9,54.5,No,No,No,Yes
CUST-1310,Female,39,0,No,No,28,Basic,Annual,Yes,Mailed check,45.54,1275.12,1,26,179.2,No,Yes,No,No
CUST-1311,Male,60,0,No,Yes,17,Basic,Annual,Yes,Bank transfer,57.51,977.67,3,13,80.1,Yes,Yes,Yes,No
CUST-1312,Female,36,0,Yes,No,10,Premium,Annual,Yes,Mailed check,76.86,768.6,4,10,62.3,No,No,No,Yes
CUST-1313,Male,25,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,38.08,2741.76,0,27,153.1,Yes,No,No,No
CUST-1314,Male,69,1,No,No,72,Basic,Monthly,No,Electronic check,37.42,2694.24,1,30,145.7,No,Yes,Yes,No
CUST-1315,Female,25,0,No,No,18,Basic,Monthly,Yes,Electronic check,59.71,1074.78,3,15,81.2,No,No,No,No
CUST-1316,Female,59,0,Yes,No,17,Premium,Annual,Yes,Mailed check,93.03,1581.51,2,20,94.2,No,Yes,Yes,No
CUST-1317,Female,43,0,No,No,13,Premium,Annual,No,Electronic check,81.08,1054.04,2,17,113.9,Yes,Yes,No,No
CUST-1318,Female,65,0,Yes,Yes,64,Basic,Monthly,Yes,Bank transfer,18.0,1152.0,1,19,126.0,No,No,No,No
CUST-1319,Female,68,1,Yes,No,28,Basic,Monthly,Yes,Electronic check,62.12,1739.36,0,12,82.2,Yes,No,No,Yes
CUST-1320,Male,43,0,Yes,No,4,Basic,Monthly,Yes,Mailed check,44.76,179.04,5,15,66.6,No,Yes,Yes,Yes
CUST-1321,Female,40,0,No,Yes,64,Basic,Annual,No,Mailed check,42.07,2692.48,0,29,158.6,Yes,Yes,No,No
CUST-1322,Male,60,0,Yes,No,26,Premium,Monthly,No,Credit card,93.64,2434.64,2,15,103.3,No,No,No,Yes
CUST-1323,Male,30,0,Yes,No,18,Basic,Annual,Yes,Credit card,61.71,1110.78,1,16,116.4,Yes,No,No,No
CUST-1324,Female,45,0,No,No,14,Premium,Monthly,No,Credit card,101.53,1421.42,5,13,103.5,No,No,No,No
CUST-1325,Male,26,0,Yes,Yes,4,Basic,Monthly,No,Electronic check,18.0,72.0,3,10,77.8,Yes,Yes,Yes,No
CUST-1326,Male,37,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,53.87,3878.64,2,30,135.1,Yes,Yes,No,No
CUST-1327,Male,73,0,Yes,No,45,Basic,Annual,Yes,Mailed check,18.28,822.6,0,29,207.2,Yes,Yes,No,No
CUST-1328,Male,36,0,No,No,5,Premium,Monthly,No,Credit card,105.71,528.55,6,11,73.1,No,No,Yes,Yes
CUST-1329,Female,65,1,No,No,24,Premium,Annual,Yes,Bank transfer,88.06,2113.44,4,12,49.1,No,No,No,No
CUST-1330,Male,56,0,Yes,No,27,Basic,Annual,No,Electronic check,56.03,1512.81,1,19,144.8,No,Yes,No,No
CUST-1331,Female,68,1,No,No,7,Basic,Annual,Yes,Bank transfer,57.05,399.35,1,16,95.7,No,No,No,No
CUST-1332,Female,29,0,Yes,Yes,19,Premium,Monthly,Yes,Bank transfer,85.58,1626.02,3,10,70.9,No,Yes,No,No
CUST-1333,Male,32,0,Yes,No,35,Basic,Annual,No,Bank transfer,44.76,1566.6,0,23,142.7,No,No,No,No
CUST-1334,Female,48,0,No,Yes,11,Basic,Monthly,No,Mailed check,48.43,532.73,5,13,69.1,Yes,Yes,No,Yes
CUST-1335,Female,72,0,No,No,14,Basic,Monthly,Yes,Mailed check,34.14,477.96,2,14,83.3,Yes,No,Yes,No
CUST-1336,Female,31,0,Yes,No,5,Basic,Annual,No,Mailed check,34.01,170.05,4,12,87.9,Yes,Yes,No,No
CUST-1337,Male,28,0,No,Yes,18,Basic,Monthly,Yes,Mailed check,51.78,932.04,0,16,77.3,Yes,No,Yes,No
CUST-1338,Female,43,0,No,No,29,Basic,Monthly,No,Electronic check,64.2,1861.8,2,15,93.1,Yes,No,Yes,No
CUST-1339,Female,59,0,No,No,5,Basic,Annual,Yes,Electronic check,27.52,137.6,2,14,91.0,Yes,No,No,Yes
CUST-1340,Female,44,0,Yes,Yes,32,Basic,Annual,No,Electronic check,52.65,1684.8,2,21,133.2,No,No,Yes,No
CUST-1341,Male,28,0,Yes,Yes,17,Premium,Monthly,No,Credit card,91.46,1554.82,4,16,89.3,No,No,No,Yes
CUST-1342,Female,55,0,No,Yes,38,Basic,Monthly,Yes,Mailed check,55.14,2095.32,0,27,125.8,Yes,Yes,No,No
CUST-1343,Male,51,0,Yes,Yes,13,Basic,Annual,Yes,Credit card,51.91,674.83,2,18,90.8,Yes,No,No,Yes
CUST-1344,Male,60,0,Yes,No,28,Basic,Annual,Yes,Bank transfer,49.64,1389.92,1,23,134.1,Yes,No,No,No
CUST-1345,Male,36,0,No,No,32,Premium,Monthly,No,Credit card,73.43,2349.76,1,15,72.4,No,No,No,No
CUST-1346,Male,23,0,Yes,Yes,39,Basic,Monthly,Yes,Electronic check,73.06,2849.34,0,22,152.2,Yes,Yes,No,No
CUST-1347,Male,63,0,No,No,47,Premium,Monthly,No,Electronic check,93.53,4395.91,1,16,81.8,No,No,No,No
CUST-1348,Male,69,1,Yes,No,5,Premium,Monthly,Yes,Electronic check,90.83,454.15,5,12,57.5,Yes,No,No,Yes
CUST-1349,Female,55,0,Yes,No,72,Premium,Annual,Yes,Bank transfer,105.28,7580.16,0,28,151.8,Yes,No,No,No
CUST-1350,Male,66,1,No,Yes,61,Basic,Annual,Yes,Mailed check,18.0,1098.0,1,25,122.6,Yes,Yes,No,No
CUST-1351,Female,59,0,Yes,No,28,Basic,Monthly,Yes,Electronic check,56.72,1588.16,1,20,136.4,No,Yes,Yes,No
CUST-1352,Female,45,0,No,No,72,Premium,Monthly,No,Bank transfer,109.66,7895.52,0,24,172.7,Yes,No,No,No
CUST-1353,Male,18,0,Yes,No,16,Basic,Annual,Yes,Mailed check,26.56,424.96,0,21,119.2,No,No,No,No
CUST-1354,Female,52,0,Yes,No,2,Premium,Annual,No,Bank transfer,101.23,202.46,9,3,20.0,Yes,Yes,Yes,Yes
CUST-1355,Female,57,0,Yes,Yes,43,Basic,Monthly,Yes,Credit card,43.89,1887.27,1,21,100.6,No,No,Yes,No
CUST-1356,Female,25,0,No,No,72,Basic,Monthly,Yes,Credit card,50.77,3655.44,0,27,144.3,Yes,Yes,No,No
CUST-1357,Female,76,0,Yes,No,6,Premium,Monthly,Yes,Electronic check,72.55,435.3,1,16,73.8,No,No,No,Yes
CUST-1358,Male,69,1,Yes,No,34,Premium,Annual,Yes,Electronic check,113.74,3867.16,1,26,126.0,Yes,No,No,No
CUST-1359,Female,71,1,No,No,56,Premium,Annual,No,Mailed check,105.5,5908.0,1,22,129.6,Yes,No,Yes,No
CUST-1360,Male,64,0,No,No,72,Premium,Monthly,No,Electronic check,79.36,5713.92,0,30,197.7,Yes,No,No,No
CUST-1361,Female,73,1,Yes,No,11,Premium,Annual,Yes,Electronic check,87.53,962.83,4,16,73.2,Yes,No,No,No
CUST-1362,Female,24,0,No,No,5,Basic,Annual,Yes,Credit card,60.34,301.7,2,14,85.6,No,No,No,No
CUST-1363,Male,28,0,No,Yes,10,Basic,Monthly,Yes,Credit card,50.49,504.9,2,15,87.7,No,No,No,Yes
CUST-1364,Female,56,0,No,No,29,Basic,Annual,Yes,Electronic check,35.24,1021.96,0,26,105.2,No,No,No,No
CUST-1365,Female,78,1,No,No,72,Premium,Annual,Yes,Credit card,98.21,7071.12,0,23,172.5,Yes,Yes,Yes,No
CUST-1366,Female,21,0,Yes,No,29,Basic,Annual,Yes,Electronic check,39.11,1134.19,0,28,176.8,No,No,Yes,No
CUST-1367,Male,42,0,No,No,72,Premium,Annual,Yes,Mailed check,76.8,5529.6,1,21,105.8,No,No,Yes,No
CUST-1368,Female,29,0,Yes,No,49,Basic,Annual,Yes,Bank transfer,41.51,2033.99,1,18,115.0,No,No,No,No
CUST-1369,Male,43,0,Yes,No,30,Basic,Annual,No,Mailed check,52.18,1565.4,1,20,154.3,No,No,No,No
CUST-1370,Female,55,0,Yes,No,1,Premium,Monthly,Yes,Credit card,85.08,85.08,1,11,44.9,No,Yes,Yes,Yes
CUST-1371,Male,63,0,No,Yes,14,Basic,Monthly,Yes,Credit card,52.84,739.76,5,15,117.1,No,Yes,No,Yes
CUST-1372,Male,29,0,No,Yes,2,Basic,Monthly,No,Electronic check,58.87,117.74,2,9,59.6,No,Yes,Yes,Yes
CUST-1373,Female,60,0,Yes,Yes,13,Basic,Monthly,Yes,Credit card,56.13,729.69,3,13,80.0,No,No,No,No
CUST-1374,Female,68,1,Yes,No,3,Basic,Monthly,Yes,Mailed check,52.06,156.18,2,16,89.4,No,No,Yes,No
CUST-1375,Male,70,1,No,Yes,7,Basic,Monthly,No,Mailed check,26.78,187.46,3,15,67.9,Yes,No,No,Yes
CUST-1376,Male,54,0,No,No,18,Basic,Annual,No,Electronic check,41.08,739.44,3,13,52.9,Yes,No,No,No
CUST-1377,Female,63,0,Yes,Yes,24,Premium,Annual,Yes,Credit card,97.99,2351.76,2,26,149.2,No,Yes,No,No
CUST-1378,Male,70,0,No,No,9,Basic,Annual,Yes,Bank transfer,44.24,398.16,2,19,117.9,Yes,Yes,No,No
CUST-1379,Female,41,0,No,No,44,Basic,Annual,Yes,Credit card,56.83,2500.52,0,24,191.0,No,No,No,No
CUST-1380,Female,33,0,Yes,No,30,Basic,Monthly,Yes,Electronic check,43.56,1306.8,1,16,97.6,No,Yes,No,No
CUST-1381,Female,74,1,No,No,39,Basic,Monthly,No,Electronic check,60.65,2365.35,0,28,191.0,No,Yes,Yes,No
CUST-1382,Female,30,0,No,No,44,Basic,Monthly,No,Electronic check,58.35,2567.4,0,20,130.5,No,Yes,No,No
CUST-1383,Male,42,0,Yes,No,43,Premium,Monthly,Yes,Mailed check,87.63,3768.09,0,19,142.8,No,No,No,No
CUST-1384,Female,78,1,No,No,72,Premium,Annual,Yes,Electronic check,77.61,5587.92,0,24,142.8,No,No,Yes,No
CUST-1385,Male,71,1,Yes,No,9,Premium,Annual,No,Electronic check,107.72,969.48,6,6,28.2,Yes,Yes,No,Yes
CUST-1386,Female,71,1,No,No,11,Premium,Monthly,Yes,Electronic check,114.0,1254.0,7,6,29.7,Yes,Yes,No,Yes
CUST-1387,Male,74,1,Yes,No,4,Premium,Monthly,No,Electronic check,89.9,359.6,3,12,65.2,No,No,No,Yes
CUST-1388,Female,69,1,No,No,30,Premium,Monthly,Yes,Mailed check,101.38,3041.4,1,19,90.4,Yes,Yes,No,Yes
CUST-1389,Male,71,1,Yes,No,17,Premium,Monthly,Yes,Mailed check,109.08,1854.36,4,15,107.5,Yes,No,No,No
CUST-1390,Male,21,0,No,Yes,23,Premium,Monthly,Yes,Bank transfer,73.41,1688.43,2,15,82.2,No,Yes,No,Yes
CUST-1391,Female,28,0,No,Yes,7,Premium,Annual,Yes,Credit card,117.84,824.88,3,12,66.3,Yes,No,No,Yes
CUST-1392,Female,49,0,No,No,35,Basic,Annual,Yes,Bank transfer,39.75,1391.25,0,28,168.1,Yes,Yes,Yes,No
CUST-1393,Female,66,1,Yes,No,32,Basic,Annual,No,Credit card,68.69,2198.08,0,26,133.9,No,No,Yes,No
CUST-1394,Female,24,0,No,No,11,Basic,Monthly,Yes,Electronic check,56.39,620.29,5,15,67.5,No,Yes,No,No
CUST-1395,Male,63,0,Yes,No,21,Premium,Monthly,Yes,Mailed check,100.19,2103.99,3,14,97.1,No,No,No,Yes
CUST-1396,Female,75,0,No,No,72,Basic,Annual,Yes,Electronic check,70.42,5070.24,1,28,178.2,No,Yes,Yes,No
CUST-1397,Male,28,0,No,No,49,Basic,Annual,Yes,Electronic check,50.12,2455.88,1,22,104.8,No,Yes,Yes,No
CUST-1398,Male,45,0,No,No,9,Basic,Annual,Yes,Bank transfer,64.01,576.09,4,12,51.0,No,No,Yes,Yes
CUST-1399,Female,71,1,No,No,70,Premium,Annual,No,Credit card,106.56,7459.2,0,30,184.6,No,Yes,Yes,No
CUST-1400,Male,58,0,No,No,3,Basic,Monthly,Yes,Electronic check,38.21,114.63,3,15,100.0,Yes,No,No,No
CUST-1401,Male,40,0,No,Yes,18,Premium,Monthly,No,Electronic check,79.41,1429.38,2,14,69.1,Yes,Yes,No,No
CUST-1402,Male,62,0,Yes,Yes,3,Premium,Annual,Yes,Bank transfer,115.66,346.98,8,7,39.0,No,Yes,No,Yes
CUST-1403,Male,40,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,46.89,3376.08,1,29,218.1,Yes,No,No,No
CUST-1404,Female,67,1,No,No,2,Premium,Annual,Yes,Bank transfer,104.98,209.96,3,8,48.2,No,No,Yes,No
CUST-1405,Female,45,0,No,No,6,Premium,Monthly,No,Credit card,101.93,611.58,6,5,37.2,No,No,Yes,Yes
CUST-1406,Female,60,0,No,No,72,Basic,Monthly,Yes,Mailed check,52.7,3794.4,1,30,185.6,No,No,No,No
CUST-1407,Female,64,0,No,No,29,Basic,Monthly,No,Credit card,56.27,1631.83,2,22,141.7,No,No,No,No
CUST-1408,Male,74,1,No,No,53,Basic,Monthly,Yes,Electronic check,44.28,2346.84,1,26,164.5,Yes,No,No,No
CUST-1409,Male,43,0,Yes,Yes,1,Basic,Monthly,No,Electronic check,67.44,67.44,1,9,40.9,Yes,No,No,Yes
CUST-1410,Female,42,0,No,No,18,Premium,Monthly,Yes,Bank transfer,113.3,2039.4,7,11,46.2,Yes,No,Yes,Yes
CUST-1411,Female,71,1,No,No,72,Basic,Annual,Yes,Credit card,38.4,2764.8,3,27,185.6,No,Yes,No,No
CUST-1412,Female,46,0,Yes,Yes,29,Premium,Annual,Yes,Credit card,88.29,2560.41,0,17,109.2,Yes,No,Yes,No
CUST-1413,Male,36,0,Yes,No,63,Basic,Annual,Yes,Electronic check,28.8,1814.4,0,30,161.8,No,No,No,No
CUST-1414,Female,50,0,Yes,No,72,Premium,Monthly,Yes,Bank transfer,122.96,8853.12,0,25,158.8,No,Yes,No,No
CUST-1415,Female,53,0,No,No,38,Basic,Annual,Yes,Electronic check,40.53,1540.14,0,22,136.0,No,Yes,No,No
CUST-1416,Female,31,0,No,No,14,Premium,Monthly,Yes,Bank transfer,102.9,1440.6,3,18,125.0,Yes,No,No,Yes
CUST-1417,Male,31,0,No,No,13,Basic,Annual,Yes,Bank transfer,38.57,501.41,2,18,113.7,No,No,No,No
CUST-1418,Male,52,0,No,No,3,Basic,Monthly,Yes,Credit card,51.2,153.6,4,9,59.7,No,No,Yes,Yes
